일자,현재가
2016/08/03,713.85
2016/08/04,706
2016/08/05,696.3
2016/08/08,693.3
2016/08/09,694.35
2016/08/10,726.4
2016/08/11,691.8
2016/08/12,690.8
2016/08/15,692.25
2016/08/16,705.1
2016/08/17,691.7
2016/08/18,713.4
2016/08/19,709.35
2016/08/22,692.15
2016/08/23,699.85
2016/08/24,682.5
2016/08/25,687.4
2016/08/26,693.75
2016/08/29,699.25
2016/08/30,678.2
2016/08/31,669.95
2016/09/01,661.7
2016/09/02,673.55
2016/09/05,680.4
2016/09/06,700.65
2016/09/07,688.35
2016/09/08,687.85
2016/09/09,679.45
2016/09/12,656.7
2016/09/13,656.1
2016/09/14,656.5
2016/09/15,656.6
2016/09/16,672.4
2016/09/19,686.25
2016/09/20,683.5
2016/09/21,683.9
2016/09/22,700.45
2016/09/23,706.4
2016/09/26,695.2
2016/09/27,701.05
2016/09/28,714.4
2016/09/29,719.5
2016/09/30,721.5
2016/10/03,711.8
2016/10/04,699.55
2016/10/05,675.6
2016/10/06,666.15
2016/10/07,667.4
2016/10/10,668.65
2016/10/11,648.15
2016/10/12,647.85
2016/10/13,636.85
2016/10/14,648.3
2016/10/17,637.8
2016/10/18,639.4
2016/10/19,635.5
2016/10/20,632.85
2016/10/21,620.75
2016/10/24,633.75
2016/10/25,634.85
2016/10/26,620.95
2016/10/27,613.2
2016/10/28,616.35
2016/10/31,618
2016/11/01,633.7
2016/11/02,630.2
2016/11/03,618.2
2016/11/04,624.8
2016/11/07,647.75
2016/11/08,662.65
2016/11/09,679.9
2016/11/10,689.5
2016/11/11,684.7
2016/11/14,696.55
2016/11/15,707.5
2016/11/16,718.8
2016/11/17,729.65
2016/11/18,727.8
2016/11/21,726.55
2016/11/22,744.25
2016/11/23,735
2016/11/24,734.2
2016/11/25,737.4
2016/11/28,756.35
2016/11/29,765.25
2016/11/30,772.65
2016/12/01,751.7
2016/12/02,745.5
2016/12/05,746.05
2016/12/06,734.4
2016/12/07,732.65
2016/12/08,739.05
2016/12/09,735.05
2016/12/12,727.55
2016/12/13,730.6
2016/12/14,732.55
2016/12/15,705.65
2016/12/16,697.25
2016/12/19,678.7
2016/12/20,670.85
2016/12/21,659.9
2016/12/22,656.6
2016/12/23,654.85
2016/12/26,660.5
2016/12/27,673.8
2016/12/28,666.85
2016/12/29,675.65
2016/12/30,683.25
2017/01/02,685.25
2017/01/03,709.9
2017/01/04,738.8
2017/01/05,738.2
2017/01/06,758.35
2017/01/09,757.15
2017/01/10,765.25
2017/01/11,753.9
2017/01/12,765.25
2017/01/13,749.15
2017/01/16,746
2017/01/17,749.15
2017/01/18,753
2017/01/19,751.15
2017/01/20,788.4
2017/01/23,771.5
2017/01/24,795.85
2017/01/25,736.1
2017/01/26,724.45
2017/01/27,738.6
2017/01/30,738.45
2017/01/31,754.3
2017/02/01,762.9
2017/02/02,759.05
2017/02/03,749
2017/02/06,774.3
2017/02/07,764.45
2017/02/08,769.75
2017/02/09,772.55
2017/02/10,783.1
2017/02/13,774.95
2017/02/14,780.9
2017/02/15,786.2
2017/02/16,793.3
2017/02/17,779.2
2017/02/20,773.65
2017/02/21,778.8
2017/02/22,769.05
2017/02/23,774.6
2017/02/24,772.95
2017/02/27,785
2017/02/28,771.7
2017/03/01,779
2017/03/02,769.75
2017/03/03,767.7
2017/03/06,773.15
2017/03/07,775
2017/03/08,770.4
2017/03/09,748.05
2017/03/10,745.15
2017/03/13,754.45
2017/03/14,741.7
2017/03/15,745.45
2017/03/16,766.65
2017/03/17,775.8
2017/03/20,781.65
2017/03/21,787.65
2017/03/22,789.45
2017/03/23,800.15
2017/03/24,813.35
2017/03/27,794.45
2017/03/28,792.6
2017/03/29,790.2
2017/03/30,797.5
2017/03/31,798.15
2017/04/03,802.55
2017/04/04,806.95
2017/04/05,807.75
2017/04/06,804.1
2017/04/07,803.7
2017/04/10,790
2017/04/11,803.1
2017/04/12,796.3
2017/04/13,795.9
2017/04/17,788.55
2017/04/18,771
2017/04/19,775.6
2017/04/20,802.9
2017/04/21,790.75
2017/04/24,795.45
2017/04/25,796.65
2017/04/26,805.15
2017/04/27,813
2017/04/28,826.7
2017/05/01,814.45
2017/05/02,813.6
2017/05/03,799.3
2017/05/04,800.65
2017/05/05,813.05
2017/05/08,806.95
2017/05/09,793.6
2017/05/10,799.35
2017/05/11,798.95
2017/05/12,803.5
2017/05/15,797
2017/05/16,792
2017/05/17,777
2017/05/18,765.45
2017/05/19,760.7
2017/05/22,759.1
2017/05/23,772.35
2017/05/24,761.65
2017/05/25,768.5
2017/05/26,786.7
2017/05/29,794.5
2017/05/30,802.65
2017/05/31,815.95
2017/06/01,823.1
2017/06/02,834.05
2017/06/05,841.85
2017/06/06,848.4
2017/06/07,828.2
2017/06/08,846.5
2017/06/09,856.2
2017/06/12,864.25
2017/06/13,857.55
2017/06/14,853.8
2017/06/15,857.95
2017/06/16,865.65
2017/06/19,855.6
2017/06/20,867.15
2017/06/21,876.45
2017/06/22,880.5
2017/06/23,856.65
2017/06/26,863.95
2017/06/27,858.35
2017/06/28,854.6
2017/06/29,846.1
2017/06/30,836.65
2017/07/03,842.4
2017/07/04,850.25
2017/07/05,834.4
2017/07/06,832.2
2017/07/07,831.25
2017/07/10,837.35
2017/07/11,846.85
2017/07/12,861.55
2017/07/13,854.75
2017/07/14,856.75
2017/07/17,865.55
2017/07/18,864.4
2017/07/19,859.15
2017/07/20,847.6
2017/07/21,844.35
2017/07/24,849.05
2017/07/25,856.95
2017/07/26,862.9
2017/07/27,876.9
2017/07/28,880.15
2017/07/31,885.4
2017/08/01,893.4
2017/08/02,892.2
2017/08/03,881
2017/08/04,875.55
2017/08/07,885.2
2017/08/08,898.4
2017/08/09,891.85
2017/08/10,897.05
2017/08/11,894.7
2017/08/14,898.15
2017/08/15,892.05
2017/08/16,910.2
2017/08/17,926.15
2017/08/18,927.1
2017/08/21,939
2017/08/22,932.35
2017/08/23,933
2017/08/24,936.15
2017/08/25,931.05
2017/08/28,932.35
2017/08/29,943.7
2017/08/30,931.05
2017/08/31,932.25
2017/09/01,977.1
2017/09/04,975.5
2017/09/05,957
2017/09/06,931.9
2017/09/07,948.85
2017/09/08,931.25
2017/09/11,931.65
2017/09/12,943.4
2017/09/13,933.7
2017/09/14,914.3
2017/09/15,921.75
2017/09/18,930.45
2017/09/19,904.3
2017/09/20,910.15
2017/09/21,911.55
2017/09/22,919.85
2017/09/25,909.7
2017/09/26,914.45
2017/09/27,925.5
2017/09/28,927.85
2017/09/29,936.85
2017/10/02,911.3
2017/10/03,916.9
2017/10/04,919.65
2017/10/05,936.5
2017/10/06,919
2017/10/09,928
2017/10/10,933.65
2017/10/11,958.95
2017/10/12,973.7
2017/10/13,985.5
2017/10/16,976.3
2017/10/17,975.95
2017/10/18,952.95
2017/10/19,952.8
2017/10/20,969.85
2017/10/23,949.95
2017/10/24,961.2
2017/10/25,958.1
2017/10/26,968.1
2017/10/27,958.25
2017/10/30,962.65
2017/10/31,980.55
2017/11/01,999.55
2017/11/02,995.4
2017/11/03,992.9
2017/11/06,996.5
2017/11/07,995.5
2017/11/08,"1,017.20"
2017/11/09,"1,005.80"
2017/11/10,994.5
2017/11/13,991.1
2017/11/14,986.95
2017/11/15,986.5
2017/11/16,986.25
2017/11/17,994.3
2017/11/20,987.5
2017/11/21,997.9
2017/11/22,"1,003.35"
2017/11/24,995.1
2017/11/27,"1,002.45"
2017/11/28,"1,022.05"
2017/11/29,"1,009.95"
2017/11/30,"1,006.60"
2017/12/01,"1,020.05"
2017/12/04,998.75
2017/12/05,991.75
2017/12/06,"1,001.55"
2017/12/07,"1,016.30"
2017/12/08,"1,009.75"
2017/12/11,"1,012.10"
2017/12/12,"1,015.70"
2017/12/13,"1,017.40"
2017/12/14,"1,042.05"
2017/12/15,"1,028.75"
2017/12/18,"1,025.40"
2017/12/19,"1,031.95"
2017/12/20,"1,037.95"
2017/12/21,"1,043.00"
2017/12/22,"1,044.85"
2017/12/26,"1,057.75"
2017/12/27,"1,071.65"
2017/12/28,"1,076.20"
2017/12/29,"1,073.75"
2018/01/02,"1,090.00"
2018/01/03,"1,086.00"
2018/01/04,"1,097.40"
2018/01/05,"1,084.85"
2018/01/08,"1,098.55"
2018/01/09,"1,100.80"
2018/01/10,"1,080.05"
2018/01/11,"1,078.90"
2018/01/12,"1,108.00"
2018/01/16,"1,090.80"
2018/01/17,"1,112.35"
2018/01/18,"1,095.95"
2018/01/19,"1,101.05"
2018/01/22,"1,094.95"
2018/01/23,"1,086.90"
2018/01/24,"1,109.00"
2018/01/25,"1,100.05"
2018/01/26,"1,087.70"
2018/01/29,"1,086.05"
2018/01/30,"1,056.40"
2018/01/31,"1,027.50"
2018/02/01,"1,028.65"
2018/02/02,"1,048.90"
2018/02/05,"1,036.90"
2018/02/06,"1,006.45"
2018/02/07,988.5
2018/02/08,966.15
2018/02/09,967.3
2018/02/12,980.1
2018/02/13,984.65
2018/02/14,"1,001.25"
2018/02/15,"1,010.60"
2018/02/16,"1,037.65"
2018/02/20,"1,029.05"
2018/02/21,"1,024.40"
2018/02/22,"1,035.40"
2018/02/23,"1,043.05"
2018/02/26,"1,056.50"
2018/02/27,"1,029.20"
2018/02/28,"1,047.20"
2018/03/01,983.15
2018/03/02,995.45
2018/03/05,987.35
2018/03/06,988.15
2018/03/07,968.9
2018/03/08,975.45
2018/03/09,990.6
2018/03/12,971.4
2018/03/13,995.35
2018/03/14,988.5
2018/03/15,984.75
2018/03/16,992.3
2018/03/19,991.15
2018/03/20,979.65
2018/03/21,990.2
2018/03/22,985.55
2018/03/23,975.05
2018/03/26,970.35
2018/03/27,972.8
2018/03/28,964.2
2018/03/29,944.8
2018/04/02,928.5
2018/04/03,928.8
2018/04/04,918.9
2018/04/05,901.1
2018/04/06,896.15
2018/04/09,933.5
2018/04/10,950.75
2018/04/11,961.95
2018/04/12,960.15
2018/04/13,981.95
2018/04/16,"1,004.75"
2018/04/17,"1,006.00"
2018/04/18,"1,035.95"
2018/04/19,"1,027.45"
2018/04/20,"1,031.20"
2018/04/23,980.55
2018/04/24,972.65
2018/04/25,968.5
2018/04/26,981.25
2018/04/27,965.2
2018/04/30,962.75
2018/05/01,938.45
2018/05/02,962.35
2018/05/03,960.9
2018/05/04,959.45
2018/05/07,964.3
2018/05/08,965.6
2018/05/09,972.8
2018/05/10,996.1
2018/05/11,987.4
2018/05/14,997.9
2018/05/15,985.4
2018/05/16,984.7
2018/05/17,979.7
2018/05/18,962.4
2018/05/21,992.6
2018/05/22,989
2018/05/23,973.3
2018/05/24,969.7
2018/05/25,979
2018/05/29,972.3
2018/05/30,976
2018/05/31,988.9
2018/06/01,"1,002.10"
2018/06/04,"1,000.50"
2018/06/05,998.7
2018/06/06,"1,027.10"
2018/06/07,"1,021.50"
2018/06/08,"1,018.00"
2018/06/11,"1,028.80"
2018/06/12,"1,027.60"
2018/06/13,"1,019.50"
2018/06/14,"1,018.90"
2018/06/15,993.8
2018/06/18,994.9
2018/06/19,970.3
2018/06/20,967.1
2018/06/21,955.5
2018/06/22,956.3
2018/06/25,945.3
2018/06/26,964.6
2018/06/27,951.3
2018/06/28,938.3
2018/06/29,958.3
2018/07/02,941.8
2018/07/03,945.4
2018/07/05,950.1
2018/07/06,955
2018/07/09,962.1
2018/07/10,945
2018/07/11,944.4
2018/07/12,956.2
2018/07/13,940.2
2018/07/16,920.9
2018/07/17,916.6
2018/07/18,909.2
2018/07/19,873.6
2018/07/20,896.3
2018/07/23,910
2018/07/24,916
2018/07/25,935.7
2018/07/26,941
2018/07/27,925.9
2018/07/30,930.5
2018/07/31,939.9
2018/08/01,919.9
2018/08/02,923.5
2018/08/03,915.9
2018/08/06,911.6
2018/08/07,910.9
2018/08/08,894.4
2018/08/09,906.4
2018/08/10,909.1
2018/08/13,888.9
2018/08/14,898
2018/08/15,845.2
2018/08/16,882.8
2018/08/17,892.8
2018/08/20,913.7
2018/08/21,925
2018/08/22,933.2
2018/08/23,926.2
2018/08/24,943.6
2018/08/27,956.9
2018/08/28,954.4
2018/08/29,973.5
2018/08/30,963.7
2018/08/31,980.3
2018/09/04,977.9
2018/09/05,971.6
2018/09/06,981.6
2018/09/07,987.8
2018/09/10,983.6
2018/09/11,980.9
2018/09/12,993.3
2018/09/13,997
2018/09/14,998.8
2018/09/17,"1,005.30"
2018/09/18,"1,027.40"
2018/09/19,"1,053.40"
2018/09/20,"1,066.80"
2018/09/21,"1,066.90"
2018/09/24,"1,071.60"
2018/09/25,"1,073.30"
2018/09/26,"1,082.60"
2018/09/27,"1,089.20"
2018/09/28,"1,090.80"
2018/10/01,"1,074.40"
2018/10/02,"1,068.70"
2018/10/03,"1,071.00"
2018/10/04,"1,063.50"
2018/10/05,"1,075.10"
2018/10/08,"1,086.90"
2018/10/09,"1,080.10"
2018/10/10,"1,085.20"
2018/10/11,"1,093.20"
2018/10/12,"1,078.80"
2018/10/15,"1,096.20"
2018/10/16,"1,091.90"
2018/10/17,"1,085.60"
2018/10/18,"1,082.70"
2018/10/19,"1,087.90"
2018/10/22,"1,125.70"
2018/10/23,"1,140.80"
2018/10/24,"1,130.30"
2018/10/25,"1,105.60"
2018/10/26,"1,103.90"
2018/10/29,"1,097.30"
2018/10/30,"1,071.60"
2018/10/31,"1,085.10"
2018/11/01,"1,098.00"
2018/11/02,"1,121.10"
2018/11/05,"1,138.20"
2018/11/06,"1,111.90"
2018/11/07,"1,137.30"
2018/11/08,"1,132.70"
2018/11/09,"1,114.10"
2018/11/12,"1,102.20"
2018/11/13,"1,108.70"
2018/11/14,"1,126.80"
2018/11/15,"1,154.00"
2018/11/16,"1,171.20"
2018/11/19,"1,157.90"
2018/11/20,"1,142.70"
2018/11/21,"1,149.80"
2018/11/23,"1,131.10"
2018/11/26,"1,141.30"
2018/11/27,"1,148.40"
2018/11/28,"1,178.30"
2018/11/29,"1,163.40"
2018/11/30,"1,168.60"
2018/12/03,"1,189.60"
2018/12/04,"1,204.20"
2018/12/05,"1,211.60"
2018/12/06,"1,167.50"
2018/12/07,"1,196.40"
2018/12/10,"1,184.30"
2018/12/11,"1,202.90"
2018/12/12,"1,220.10"
2018/12/13,"1,216.30"
2018/12/14,"1,198.60"
2018/12/17,"1,212.00"
2018/12/18,"1,218.10"
2018/12/19,"1,240.20"
2018/12/20,"1,230.80"
2018/12/21,"1,207.70"
2018/12/24,"1,225.10"
2018/12/26,"1,234.90"
2018/12/27,"1,253.40"
2018/12/28,"1,240.10"
2018/12/31,"1,253.90"
2019/01/02,"1,255.50"
2019/01/03,"1,257.00"
2019/01/04,"1,291.10"
2019/01/07,"1,296.90"
2019/01/08,"1,318.10"
2019/01/09,"1,326.10"
2019/01/10,"1,270.70"
2019/01/11,"1,276.20"
2019/01/14,"1,279.50"
2019/01/15,"1,274.60"
2019/01/16,"1,316.00"
2019/01/17,"1,345.70"
2019/01/18,"1,374.10"
2019/01/22,"1,345.50"
2019/01/23,"1,347.20"
2019/01/24,"1,319.70"
2019/01/25,"1,358.80"
2019/01/28,"1,328.30"
2019/01/29,"1,342.60"
2019/01/31,"1,299.90"
2019/02/01,"1,313.60"
2019/02/04,"1,330.40"
2019/02/05,"1,341.20"
2019/02/06,"1,351.60"
2019/02/07,"1,358.10"
2019/02/08,"1,371.20"
2019/02/11,"1,356.80"
2019/02/12,"1,375.40"
2019/02/13,"1,372.60"
2019/02/14,"1,385.90"
2019/02/15,"1,407.20"
2019/02/19,"1,453.90"
2019/02/20,"1,462.10"
2019/02/21,"1,445.10"
2019/02/22,"1,462.20"
2019/02/25,"1,496.50"
2019/02/26,"1,523.50"
2019/02/27,"1,523.40"
2019/02/28,"1,532.00"
2019/03/01,"1,536.60"
2019/03/04,"1,515.60"
2019/03/05,"1,496.40"
2019/03/06,"1,516.90"
2019/03/07,"1,512.40"
2019/03/08,"1,489.00"
2019/03/11,"1,503.70"
2019/03/12,"1,519.90"
2019/03/13,"1,535.70"
2019/03/14,"1,531.70"
2019/03/15,"1,535.60"
2019/03/18,"1,556.80"
2019/03/19,"1,569.70"
2019/03/20,"1,580.80"
2019/03/21,"1,578.30"
2019/03/22,"1,535.90"
2019/03/25,"1,563.80"
2019/03/26,"1,519.10"
2019/03/27,"1,424.70"
2019/03/28,"1,312.90"
2019/03/29,"1,345.00"
2019/04/01,"1,395.00"
2019/04/02,"1,403.50"
2019/04/03,"1,381.30"
2019/04/04,"1,335.50"
2019/04/05,"1,349.10"
2019/04/08,"1,356.30"
2019/04/09,"1,365.80"
2019/04/10,"1,366.40"
2019/04/11,"1,335.80"
2019/04/12,"1,355.20"
2019/04/15,"1,339.70"
2019/04/16,"1,333.40"
2019/04/17,"1,383.60"
2019/04/18,"1,403.50"
2019/04/22,"1,374.80"
2019/04/23,"1,380.60"
2019/04/24,"1,410.10"
2019/04/25,"1,411.60"
2019/04/26,"1,451.90"
2019/04/29,"1,366.70"
2019/04/30,"1,387.40"
2019/05/01,"1,349.10"
2019/05/02,"1,347.90"
2019/05/03,"1,362.70"
2019/05/06,"1,332.80"
2019/05/07,"1,328.10"
2019/05/08,"1,311.10"
2019/05/09,"1,287.70"
2019/05/10,"1,355.40"
2019/05/13,"1,321.50"
2019/05/14,"1,337.70"
2019/05/15,"1,337.60"
2019/05/16,"1,329.40"
2019/05/17,"1,310.50"
2019/05/20,"1,335.70"
2019/05/21,"1,317.20"
2019/05/22,"1,318.20"
2019/05/23,"1,312.50"
2019/05/24,"1,330.40"
2019/05/28,"1,344.20"
2019/05/29,"1,348.60"
2019/05/30,"1,369.80"
2019/05/31,"1,333.90"
2019/06/03,"1,313.70"
2019/06/04,"1,337.10"
2019/06/05,"1,322.50"
2019/06/06,"1,342.60"
2019/06/07,"1,349.50"
2019/06/10,"1,378.60"
2019/06/11,"1,381.50"
2019/06/12,"1,397.40"
2019/06/13,"1,429.60"
2019/06/14,"1,452.70"
2019/06/17,"1,446.60"
2019/06/18,"1,464.40"
2019/06/19,"1,484.10"
2019/06/20,"1,472.10"
2019/06/21,"1,491.30"
2019/06/24,"1,520.40"
2019/06/25,"1,527.20"
2019/06/26,"1,519.80"
2019/06/27,"1,532.20"
2019/06/28,"1,532.40"
2019/07/01,"1,539.10"
2019/07/02,"1,547.20"
2019/07/03,"1,559.80"
2019/07/05,"1,558.60"
2019/07/08,"1,552.50"
2019/07/09,"1,534.60"
2019/07/10,"1,584.60"
2019/07/11,"1,555.60"
2019/07/12,"1,538.90"
2019/07/15,"1,559.40"
2019/07/16,"1,512.80"
2019/07/17,"1,539.70"
2019/07/18,"1,508.40"
2019/07/19,"1,504.80"
2019/07/22,"1,525.70"
2019/07/23,"1,515.10"
2019/07/24,"1,535.00"
2019/07/25,"1,530.40"
2019/07/26,"1,527.50"
2019/07/29,"1,548.60"
2019/07/30,"1,503.90"
2019/07/31,"1,519.20"
2019/08/01,"1,409.10"
2019/08/02,"1,399.00"
2019/08/05,"1,411.10"
2019/08/06,"1,431.80"
2019/08/07,"1,405.10"
2019/08/08,"1,408.30"
2019/08/09,"1,414.10"
2019/08/12,"1,428.90"
2019/08/13,"1,450.60"
2019/08/14,"1,416.00"
2019/08/15,"1,439.00"
2019/08/16,"1,439.30"
2019/08/19,"1,473.30"
2019/08/20,"1,487.80"
2019/08/21,"1,464.20"
2019/08/22,"1,484.00"
2019/08/23,"1,453.30"
2019/08/26,"1,471.30"
2019/08/27,"1,478.30"
2019/08/28,"1,460.80"
2019/08/29,"1,469.10"
2019/08/30,"1,538.60"
2019/09/03,"1,533.20"
2019/09/04,"1,550.30"
2019/09/05,"1,560.20"
2019/09/06,"1,544.10"
2019/09/09,"1,535.90"
2019/09/10,"1,553.00"
2019/09/11,"1,556.60"
2019/09/12,"1,604.60"
2019/09/13,"1,600.50"
2019/09/16,"1,591.50"
2019/09/17,"1,595.40"
2019/09/18,"1,579.30"
2019/09/19,"1,614.40"
2019/09/20,"1,626.80"
2019/09/23,"1,627.40"
2019/09/24,"1,648.20"
2019/09/25,"1,613.20"
2019/09/26,"1,644.30"
2019/09/27,"1,654.30"
2019/09/30,"1,648.90"
2019/10/01,"1,632.10"
2019/10/02,"1,666.90"
2019/10/03,"1,631.60"
2019/10/04,"1,643.80"
2019/10/07,"1,647.70"
2019/10/08,"1,652.10"
2019/10/09,"1,656.10"
2019/10/10,"1,677.30"
2019/10/11,"1,671.50"
2019/10/14,"1,688.40"
2019/10/15,"1,698.00"
2019/10/16,"1,736.40"
2019/10/17,"1,732.10"
2019/10/18,"1,719.00"
2019/10/21,"1,726.70"
2019/10/22,"1,729.90"
2019/10/23,"1,716.00"
2019/10/24,"1,749.30"
2019/10/25,"1,745.60"
2019/10/28,"1,781.80"
2019/10/29,"1,757.60"
2019/10/30,"1,794.60"
2019/10/31,"1,758.10"
2019/11/01,"1,786.80"
2019/11/04,"1,755.30"
2019/11/05,"1,749.20"
2019/11/06,"1,763.60"
2019/11/07,"1,780.30"
2019/11/08,"1,711.10"
2019/11/11,"1,658.50"
2019/11/12,"1,672.60"
2019/11/13,"1,677.60"
2019/11/14,"1,704.60"
2019/11/15,"1,685.00"
2019/11/18,"1,706.90"
2019/11/19,"1,739.90"
2019/11/20,"1,744.30"
2019/11/21,"1,734.40"
2019/11/22,"1,745.90"
2019/11/25,"1,773.90"
2019/11/26,"1,782.30"
2019/11/27,"1,811.40"
2019/11/29,"1,815.60"
2019/12/02,"1,830.20"
2019/12/03,"1,828.20"
2019/12/04,"1,848.90"
2019/12/05,"1,849.20"
2019/12/06,"1,844.20"
2019/12/09,"1,858.80"
2019/12/10,"1,871.30"
2019/12/11,"1,887.30"
2019/12/12,"1,914.10"
2019/12/13,"1,890.40"
2019/12/16,"1,963.50"
2019/12/17,"1,918.50"
2019/12/18,"1,896.10"
2019/12/19,"1,900.90"
2019/12/20,"1,808.80"
2019/12/23,"1,848.90"
2019/12/24,"1,851.70"
2019/12/26,"1,868.50"
2019/12/27,"1,881.00"
2019/12/30,"1,880.30"
2019/12/31,"1,909.10"
2020/01/02,"1,927.80"
2020/01/03,"1,955.50"
2020/01/06,"1,989.40"
2020/01/07,"2,014.10"
2020/01/08,"2,061.20"
2020/01/09,"2,060.20"
2020/01/10,"2,072.70"
2020/01/13,"2,078.90"
2020/01/14,"2,123.30"
2020/01/15,"2,176.10"
2020/01/16,"2,188.80"
2020/01/17,"2,237.90"
2020/01/21,"2,245.70"
2020/01/22,"2,348.60"
2020/01/23,"2,342.00"
2020/01/24,"2,329.30"
2020/01/27,"2,208.60"
2020/01/28,"2,230.10"
2020/01/29,"2,224.10"
2020/01/30,"2,237.60"
2020/01/31,"2,246.60"
2020/02/03,"2,255.40"
2020/02/04,"2,357.50"
2020/02/05,"2,348.60"
2020/02/06,"2,259.10"
2020/02/07,"2,232.10"
2020/02/10,"2,271.70"
2020/02/11,"2,287.60"
2020/02/12,"2,344.40"
2020/02/13,"2,372.90"
2020/02/14,"2,338.60"
2020/02/18,"2,519.50"
2020/02/19,"2,593.10"
2020/02/20,"2,595.80"
2020/02/21,"2,627.30"
2020/02/24,"2,543.20"
2020/02/25,"2,669.70"
2020/02/26,"2,692.80"
2020/02/27,"2,744.70"
2020/02/28,"2,508.80"
2020/03/02,"2,445.40"
2020/03/03,"2,405.20"
2020/03/04,"2,402.70"
2020/03/05,"2,487.10"
2020/03/06,"2,456.90"
2020/03/09,"2,423.40"
2020/03/10,"2,347.50"
2020/03/11,"2,259.40"
2020/03/12,"1,945.00"
2020/03/13,"1,539.20"
2020/03/16,"1,544.20"
2020/03/17,"1,539.70"
2020/03/18,"1,449.90"
2020/03/19,"1,559.50"
2020/03/20,"1,570.30"
2020/03/23,"1,587.00"
2020/03/24,"1,817.00"
2020/03/25,"2,277.70"
2020/03/26,"2,254.60"
2020/03/27,"2,225.30"
2020/03/30,"2,226.10"
2020/03/31,"2,333.30"
2020/04/01,"2,169.30"
2020/04/02,"2,150.20"
2020/04/03,"2,134.50"
2020/04/06,"2,105.30"
2020/04/07,"2,122.80"
2020/04/08,"2,123.70"
2020/04/09,"2,138.50"
2020/04/13,"2,199.20"
2020/04/14,"2,213.90"
2020/04/15,"2,182.10"
2020/04/16,"2,149.20"
2020/04/17,"2,159.40"
2020/04/20,"2,156.00"
2020/04/21,"1,936.10"
2020/04/22,"1,920.70"
2020/04/23,"2,029.50"
2020/04/24,"2,013.80"
2020/04/27,"1,890.90"
2020/04/28,"1,874.80"
2020/04/29,"1,913.50"
2020/04/30,"1,952.10"
2020/05/01,"1,883.50"
2020/05/04,"1,831.00"
2020/05/05,"1,752.20"
2020/05/06,"1,753.60"
2020/05/07,"1,830.40"
2020/05/08,"1,815.80"
2020/05/11,"1,822.80"
2020/05/12,"1,830.10"
2020/05/13,"1,785.40"
2020/05/14,"1,792.90"
2020/05/15,"1,852.60"
2020/05/18,"2,021.80"
2020/05/19,"2,069.40"
2020/05/20,"2,154.10"
2020/05/21,"2,057.00"
2020/05/22,"1,971.80"
2020/05/26,"1,989.10"
2020/05/27,"1,976.60"
2020/05/28,"1,901.60"
2020/05/29,"1,934.50"
2020/06/01,"1,963.40"
2020/06/02,"1,954.00"
2020/06/03,"1,933.40"
2020/06/04,"1,902.50"
2020/06/05,"1,929.90"
2020/06/08,"2,019.20"
2020/06/09,"1,948.20"
2020/06/10,"1,911.90"
2020/06/11,"1,889.90"
2020/06/12,"1,918.30"
2020/06/15,"1,912.90"
2020/06/16,"1,922.50"
2020/06/17,"1,905.30"
2020/06/18,"1,888.40"
2020/06/19,"1,888.20"
2020/06/22,"1,921.90"
2020/06/23,"1,930.90"
2020/06/24,"1,868.30"
2020/06/25,"1,823.60"
2020/06/26,"1,872.90"
2020/06/29,"1,911.60"
2020/06/30,"1,945.40"
2020/07/01,"1,909.20"
2020/07/02,"1,906.10"
2020/07/06,"1,930.80"
2020/07/07,"1,930.10"
2020/07/08,"1,916.80"
2020/07/09,"1,941.70"
2020/07/10,"1,972.90"
2020/07/13,"2,019.40"
2020/07/14,"1,964.10"
2020/07/15,"1,988.50"
2020/07/16,"2,003.60"
2020/07/17,"2,050.20"
2020/07/20,"2,087.90"
2020/07/21,"2,166.70"
2020/07/22,"2,207.50"
2020/07/23,"2,218.30"
2020/07/24,"2,272.60"
2020/07/27,"2,348.20"
2020/07/28,"2,345.50"
2020/07/29,"2,241.20"
2020/07/30,"2,114.90"
2020/07/31,"2,135.30"
2020/08/03,"2,129.70"
2020/08/04,"2,161.00"
2020/08/05,"2,207.60"
2020/08/06,"2,251.80"
2020/08/07,"2,172.60"
2020/08/10,"2,265.20"
2020/08/11,"2,171.60"
2020/08/12,"2,164.80"
2020/08/13,"2,213.40"
2020/08/14,"2,140.40"
2020/08/17,"2,230.40"
2020/08/18,"2,225.20"
2020/08/19,"2,176.00"
2020/08/20,"2,186.90"
2020/08/21,"2,180.30"
2020/08/24,"2,165.50"
2020/08/25,"2,171.90"
2020/08/26,"2,190.60"
2020/08/27,"2,159.20"
2020/08/28,"2,197.80"
2020/08/31,"2,245.40"
2020/09/01,"2,277.20"
2020/09/02,"2,242.90"
2020/09/03,"2,297.00"
2020/09/04,"2,318.60"
2020/09/08,"2,281.20"
2020/09/09,"2,294.00"
2020/09/10,"2,307.40"
2020/09/11,"2,313.10"
2020/09/14,"2,306.70"
2020/09/15,"2,396.30"
2020/09/16,"2,399.90"
2020/09/17,"2,317.60"
2020/09/18,"2,364.00"
2020/09/21,"2,266.10"
2020/09/22,"2,219.70"
2020/09/23,"2,248.40"
2020/09/24,"2,216.70"
2020/09/25,"2,211.40"
2020/09/28,"2,262.30"
2020/09/29,"2,320.10"
2020/09/30,"2,321.30"
2020/10/01,"2,319.00"
2020/10/02,"2,315.80"
2020/10/05,"2,369.20"
2020/10/06,"2,382.00"
2020/10/07,"2,372.90"
